TXN_ID,CARD_ID,CUSTOMER_ID,MERCHANT_ID,TERMINAL_ID,TXN_TIME,AMOUNT,COUNTRY,DEVICE_ID,FRAUD_LABEL
TXN04218,CARD09479,C09479,M008,T008,2026-07-26 22:06:00,4730000,VN,DEV0772,0
TXN04219,CARD02005,C02005,M009,T009,2026-07-26 13:04:00,41240000,VN,DEV0432,0
TXN04220,CARD05694,C05694,M013,T013,2026-07-08 14:25:00,42860000,VN,DEV1666,0
TXN04221,CARD06187,C06187,M001,T001,2026-07-15 14:23:00,30470000,VN,DEV1713,0
TXN04222,CARD00377,C00377,M010,T010,2026-07-03 05:30:00,2730000,VN,DEV1567,0
TXN04223,CARD02746,C02746,M004,T004,2026-07-08 08:10:00,26520000,SG,DEV1469,0
TXN04224,CARD06328,C06328,M002,T002,2026-07-06 05:32:00,26380000,HK,DEV0417,0
TXN04225,CARD04526,C04526,M009,T009,2026-07-06 13:50:00,5150000,VN,DEV1244,0
TXN04226,CARD00284,C00284,M006,T006,2026-07-21 03:26:00,2660000,VN,DEV0099,0
TXN04227,CARD00247,C00247,M014,T014,2026-07-24 22:10:00,4600000,VN,DEV0095,0
TXN04228,CARD01466,C01466,M006,T006,2026-07-22 01:42:00,34120000,VN,DEV1031,0
TXN04229,CARD07089,C07089,M013,T013,2026-07-27 03:37:00,13240000,VN,DEV1926,0
TXN04230,CARD09625,C09625,M012,T012,2026-07-17 19:46:00,25800000,VN,DEV1222,0
TXN04231,CARD01078,C01078,M005,T005,2026-07-06 15:26:00,18650000,SG,DEV1283,0
TXN04232,CARD01792,C01792,M002,T002,2026-07-18 07:17:00,15870000,SG,DEV0770,0
TXN04233,CARD06342,C06342,M003,T003,2026-07-07 02:43:00,18000000,HK,DEV0065,0
TXN04234,CARD01073,C01073,M007,T007,2026-07-09 03:20:00,38050000,VN,DEV0879,0
TXN04235,CARD08357,C08357,M011,T011,2026-07-17 04:12:00,19680000,VN,DEV0759,0
TXN04236,CARD01321,C01321,M013,T013,2026-07-28 18:02:00,32610000,VN,DEV0448,0
TXN04237,CARD00071,C00071,M011,T011,2026-07-02 08:50:00,36620000,VN,DEV1643,0
TXN04238,CARD05023,C05023,M014,T014,2026-07-02 03:29:00,29750000,VN,DEV0127,0
TXN04239,CARD01973,C01973,M002,T002,2026-07-09 23:21:00,28500000,HK,DEV1796,0
TXN04240,CARD04207,C04207,M013,T013,2026-07-20 18:23:00,2530000,VN,DEV0486,0
TXN04241,CARD04177,C04177,M011,T011,2026-07-23 00:49:00,3750000,VN,DEV0458,0
TXN04242,CARD09267,C09267,M011,T011,2026-07-06 01:59:00,29820000,VN,DEV0585,0
TXN04243,CARD05893,C05893,M003,T003,2026-07-02 02:14:00,37620000,HK,DEV1011,0
TXN04244,CARD07401,C07401,M001,T001,2026-07-16 05:17:00,47370000,VN,DEV0735,0
TXN04245,CARD01151,C01151,M005,T005,2026-07-10 08:25:00,22130000,US,DEV0939,0
TXN04246,CARD08642,C08642,M012,T012,2026-07-17 09:11:00,28450000,VN,DEV1412,0
TXN04247,CARD03103,C03103,M001,T001,2026-07-02 03:47:00,4600000,VN,NEW_DEVICE,1
TXN04248,CARD09776,C09776,M004,T004,2026-07-17 02:08:00,9320000,HK,DEV1483,0
TXN04249,CARD06111,C06111,M002,T002,2026-07-01 02:35:00,48160000,HK,DEV0074,0
TXN04250,CARD09316,C09316,M007,T007,2026-07-15 01:21:00,250000,VN,DEV0520,0
TXN04251,CARD03461,C03461,M001,T001,2026-07-13 04:49:00,37970000,VN,DEV0842,0
TXN04252,CARD03520,C03520,M006,T006,2026-07-23 12:39:00,9010000,VN,DEV0406,0
TXN04253,CARD00554,C00554,M008,T008,2026-07-01 19:22:00,10270000,VN,DEV0080,0
TXN04254,CARD05548,C05548,M011,T011,2026-07-15 00:54:00,16030000,VN,DEV1995,0
TXN04255,CARD01299,C01299,M010,T010,2026-07-08 22:45:00,28280000,VN,DEV1283,0
TXN04256,CARD04540,C04540,M014,T014,2026-07-02 09:20:00,29820000,VN,DEV1856,0
TXN04257,CARD04072,C04072,M001,T001,2026-07-22 03:29:00,26610000,VN,DEV1718,0
TXN04258,CARD04095,C04095,M007,T007,2026-07-06 05:25:00,240000,VN,DEV1693,0
TXN04259,CARD02483,C02483,M004,T004,2026-07-04 15:55:00,24640000,US,DEV1050,0
TXN04260,CARD08191,C08191,M004,T004,2026-07-19 01:32:00,37120000,SG,DEV1793,0
TXN04261,CARD03341,C03341,M006,T006,2026-07-03 04:07:00,26870000,VN,DEV1281,0
TXN04262,CARD02213,C02213,M007,T007,2026-07-18 15:09:00,47600000,VN,DEV0626,0
TXN04263,CARD09543,C09543,M012,T012,2026-07-16 15:52:00,4350000,VN,DEV1517,0
TXN04264,CARD00004,C00004,M001,T001,2026-07-28 00:05:00,41670000,VN,DEV1852,0
TXN04265,CARD02347,C02347,M014,T014,2026-07-15 11:31:00,39180000,VN,DEV0416,0
TXN04266,CARD04551,C04551,M007,T007,2026-07-14 18:49:00,9560000,VN,DEV1369,0
TXN04267,CARD04609,C04609,M010,T010,2026-07-16 17:02:00,21460000,VN,DEV1669,0
TXN04268,CARD06036,C06036,M006,T006,2026-07-23 21:17:00,33910000,VN,DEV1693,0
TXN04269,CARD06557,C06557,M005,T005,2026-07-20 06:04:00,7600000,HK,DEV1443,0
TXN04270,CARD04710,C04710,M012,T012,2026-07-28 03:57:00,15910000,VN,DEV0892,0
TXN04271,CARD00442,C00442,M002,T002,2026-07-23 15:32:00,44360000,SG,DEV0505,0
TXN04272,CARD09481,C09481,M004,T004,2026-07-06 17:36:00,21450000,SG,DEV1903,0
TXN04273,CARD01387,C01387,M013,T013,2026-07-11 10:47:00,45730000,VN,DEV0370,0
TXN04274,CARD08425,C08425,M013,T013,2026-07-10 07:22:00,16890000,VN,DEV0048,0
TXN04275,CARD02990,C02990,M003,T003,2026-07-14 07:32:00,45610000,SG,DEV0669,0
TXN04276,CARD05540,C05540,M011,T011,2026-07-09 06:37:00,49700000,VN,DEV0652,0
TXN04277,CARD01081,C01081,M010,T010,2026-07-28 04:10:00,38430000,VN,DEV1768,0
TXN04278,CARD00618,C00618,M004,T004,2026-07-06 08:29:00,5360000,SG,DEV1188,0
TXN04279,CARD00371,C00371,M009,T009,2026-07-12 12:34:00,28010000,VN,DEV0589,0
TXN04280,CARD03907,C03907,M006,T006,2026-07-27 04:22:00,29020000,VN,DEV0238,0
TXN04281,CARD07016,C07016,M003,T003,2026-07-15 13:58:00,12210000,HK,DEV0233,0
TXN04282,CARD08693,C08693,M007,T007,2026-07-09 13:21:00,32320000,VN,DEV0739,0
TXN04283,CARD03276,C03276,M009,T009,2026-07-21 14:20:00,28590000,VN,DEV0518,0
TXN04284,CARD07398,C07398,M008,T008,2026-07-27 22:18:00,45560000,VN,DEV0386,0
TXN04285,CARD07556,C07556,M004,T004,2026-07-07 23:54:00,39140000,SG,DEV0765,0
TXN04286,CARD07861,C07861,M008,T008,2026-07-27 01:24:00,2390000,VN,DEV1025,0
TXN04287,CARD00549,C00549,M003,T003,2026-07-04 22:42:00,21450000,US,DEV1886,0
TXN04288,CARD03962,C03962,M012,T012,2026-07-20 10:15:00,48440000,VN,DEV1742,0
TXN04289,CARD07619,C07619,M006,T006,2026-07-15 10:01:00,14400000,VN,DEV1313,0
TXN04290,CARD05894,C05894,M004,T004,2026-07-26 02:23:00,34500000,SG,DEV1292,0
TXN04291,CARD04628,C04628,M001,T001,2026-07-14 03:40:00,15890000,VN,DEV0738,0
TXN04292,CARD03846,C03846,M013,T013,2026-07-26 03:11:00,14780000,VN,DEV1830,0
TXN04293,CARD09055,C09055,M012,T012,2026-07-03 04:06:00,5480000,VN,DEV1604,0
TXN04294,CARD09323,C09323,M009,T009,2026-07-19 04:11:00,8420000,VN,DEV0585,0
TXN04295,CARD06349,C06349,M012,T012,2026-07-05 17:35:00,19460000,VN,DEV0900,0
TXN04296,CARD06636,C06636,M004,T004,2026-07-04 14:53:00,12890000,SG,DEV1124,0
TXN04297,CARD09719,C09719,M012,T012,2026-07-13 16:29:00,12070000,VN,DEV1347,0
TXN04298,CARD04700,C04700,M001,T001,2026-07-03 14:56:00,8480000,VN,DEV0664,0
TXN04299,CARD09679,C09679,M005,T005,2026-07-01 10:18:00,30950000,SG,DEV1037,0
TXN04300,CARD05890,C05890,M005,T005,2026-07-28 17:56:00,18390000,US,DEV0477,0
TXN04301,CARD07858,C07858,M013,T013,2026-07-04 12:41:00,23400000,VN,DEV1225,0
TXN04302,CARD01353,C01353,M011,T011,2026-07-17 00:34:00,26140000,VN,DEV1259,0
TXN04303,CARD06288,C06288,M007,T007,2026-07-17 14:03:00,33730000,VN,DEV1609,0
TXN04304,CARD09765,C09765,M005,T005,2026-07-05 06:57:00,90000,SG,DEV0700,0
TXN04305,CARD09351,C09351,M004,T004,2026-07-01 12:47:00,48480000,US,DEV0583,0
TXN04306,CARD02275,C02275,M005,T005,2026-07-11 15:14:00,22130000,HK,DEV1765,0
TXN04307,CARD05781,C05781,M007,T007,2026-07-04 19:07:00,40290000,VN,DEV1622,0
TXN04308,CARD01424,C01424,M008,T008,2026-07-10 21:50:00,41890000,VN,DEV1584,0
TXN04309,CARD00719,C00719,M010,T010,2026-07-27 16:14:00,34920000,VN,DEV0717,0
TXN04310,CARD01295,C01295,M001,T001,2026-07-03 22:09:00,9510000,VN,DEV1633,0
TXN04311,CARD00313,C00313,M004,T004,2026-07-05 10:05:00,12590000,US,DEV0768,0
TXN04312,CARD07113,C07113,M010,T010,2026-07-20 15:49:00,26780000,VN,DEV0003,0
TXN04313,CARD06348,C06348,M014,T014,2026-07-08 04:27:00,30370000,VN,DEV1766,0
TXN04314,CARD03733,C03733,M004,T004,2026-07-07 05:21:00,29610000,SG,DEV0861,0
TXN04315,CARD08538,C08538,M011,T011,2026-07-13 18:59:00,19630000,VN,DEV1148,0
TXN04316,CARD06656,C06656,M014,T014,2026-07-18 01:57:00,26570000,VN,DEV1513,0
TXN04317,CARD06976,C06976,M003,T003,2026-07-13 08:23:00,420000,HK,DEV0381,0
TXN04318,CARD00217,C00217,M004,T004,2026-07-11 01:49:00,46750000,US,DEV0987,0
TXN04319,CARD04023,C04023,M001,T001,2026-07-05 00:04:00,38900000,VN,DEV1794,0
TXN04320,CARD08513,C08513,M001,T001,2026-07-16 06:36:00,6340000,VN,DEV1151,0
TXN04321,CARD02259,C02259,M001,T001,2026-07-16 12:24:00,10600000,VN,DEV0529,0
TXN04322,CARD04594,C04594,M012,T012,2026-07-03 12:04:00,5570000,VN,DEV1177,0
TXN04323,CARD02050,C02050,M010,T010,2026-07-08 00:32:00,40960000,VN,DEV0510,0
TXN04324,CARD02291,C02291,M012,T012,2026-07-12 01:24:00,3700000,VN,DEV0928,0
TXN04325,CARD00368,C00368,M003,T003,2026-07-15 11:10:00,3590000,SG,DEV1284,0
TXN04326,CARD02664,C02664,M012,T012,2026-07-12 07:47:00,17770000,VN,DEV1929,0
TXN04327,CARD04909,C04909,M003,T003,2026-07-04 01:29:00,29080000,SG,DEV0622,0
TXN04328,CARD07422,C07422,M014,T014,2026-07-17 17:40:00,10910000,VN,DEV1792,0
TXN04329,CARD04070,C04070,M005,T005,2026-07-15 12:31:00,19250000,US,DEV1388,0
TXN04330,CARD07553,C07553,M006,T006,2026-07-23 05:31:00,26200000,VN,DEV1661,0
TXN04331,CARD08827,C08827,M006,T006,2026-07-24 01:17:00,19560000,VN,DEV1027,0
TXN04332,CARD06690,C06690,M002,T002,2026-07-07 18:48:00,22200000,US,DEV0448,0
TXN04333,CARD06470,C06470,M012,T012,2026-07-22 23:23:00,25040000,VN,DEV1183,0
TXN04334,CARD05857,C05857,M007,T007,2026-07-14 20:26:00,1920000,VN,DEV1828,0
TXN04335,CARD00917,C00917,M003,T003,2026-07-15 10:33:00,5580000,US,DEV1924,0
TXN04336,CARD03434,C03434,M013,T013,2026-07-20 23:53:00,15480000,VN,DEV0129,0
TXN04337,CARD03212,C03212,M005,T005,2026-07-24 09:15:00,48270000,HK,DEV0685,0
TXN04338,CARD08374,C08374,M001,T001,2026-07-14 06:43:00,43410000,VN,DEV0534,0
TXN04339,CARD08158,C08158,M001,T001,2026-07-03 03:31:00,24420000,VN,DEV0473,0
TXN04340,CARD08450,C08450,M011,T011,2026-07-18 19:03:00,32360000,VN,DEV0858,0
TXN04341,CARD05333,C05333,M005,T005,2026-07-15 04:39:00,24170000,HK,DEV0925,0
TXN04342,CARD05740,C05740,M004,T004,2026-07-24 06:36:00,48880000,US,DEV1094,0
TXN04343,CARD06365,C06365,M004,T004,2026-07-25 08:55:00,41430000,SG,DEV1180,0
TXN04344,CARD04218,C04218,M012,T012,2026-07-13 05:15:00,20160000,VN,DEV1424,0
TXN04345,CARD01242,C01242,M010,T010,2026-07-22 20:42:00,32010000,VN,DEV1000,0
TXN04346,CARD09612,C09612,M002,T002,2026-07-19 20:14:00,3260000,HK,DEV0425,0
TXN04347,CARD02945,C02945,M006,T006,2026-07-02 06:33:00,44870000,VN,DEV0344,0
TXN04348,CARD02593,C02593,M009,T009,2026-07-12 17:57:00,41340000,VN,DEV1663,0
TXN04349,CARD04976,C04976,M011,T011,2026-07-12 02:20:00,10620000,VN,DEV1722,0
TXN04350,CARD01674,C01674,M002,T002,2026-07-20 08:08:00,44740000,US,DEV0769,0
TXN04351,CARD01894,C01894,M002,T002,2026-07-10 09:26:00,6840000,HK,DEV1765,0
TXN04352,CARD05082,C05082,M011,T011,2026-07-10 19:13:00,20290000,VN,DEV0868,0
TXN04353,CARD08458,C08458,M003,T003,2026-07-05 07:47:00,18640000,SG,DEV1823,0
TXN04354,CARD03012,C03012,M004,T004,2026-07-10 17:49:00,38110000,HK,DEV0507,0
TXN04355,CARD08775,C08775,M007,T007,2026-07-18 05:13:00,14800000,VN,DEV0942,0
TXN04356,CARD07191,C07191,M006,T006,2026-07-04 04:23:00,22500000,VN,DEV1154,0
TXN04357,CARD01929,C01929,M003,T003,2026-07-25 17:59:00,16330000,US,DEV0640,0
TXN04358,CARD01242,C01242,M011,T011,2026-07-27 18:40:00,23370000,VN,DEV1756,0
TXN04359,CARD03479,C03479,M002,T002,2026-07-15 05:15:00,14030000,SG,DEV1810,0
TXN04360,CARD08165,C08165,M010,T010,2026-07-03 07:33:00,9030000,VN,DEV0187,0
TXN04361,CARD05820,C05820,M002,T002,2026-07-16 19:58:00,26910000,US,DEV0807,0
TXN04362,CARD05740,C05740,M007,T007,2026-07-13 00:49:00,48430000,VN,DEV1517,0
TXN04363,CARD00692,C00692,M005,T005,2026-07-01 22:05:00,46120000,US,DEV1525,0
TXN04364,CARD03710,C03710,M009,T009,2026-07-09 18:33:00,43700000,VN,DEV0176,0
TXN04365,CARD00506,C00506,M007,T007,2026-07-05 08:22:00,48460000,VN,DEV1682,0
TXN04366,CARD01398,C01398,M013,T013,2026-07-14 19:29:00,45950000,VN,DEV1380,0
TXN04367,CARD01887,C01887,M012,T012,2026-07-22 01:25:00,32420000,VN,DEV1272,0
TXN04368,CARD05079,C05079,M003,T003,2026-07-20 05:46:00,11730000,HK,NEW_DEVICE,1
TXN04369,CARD05430,C05430,M007,T007,2026-07-07 05:31:00,41430000,VN,DEV1749,0
TXN04370,CARD02865,C02865,M014,T014,2026-07-14 23:32:00,13110000,VN,DEV0626,0
TXN04371,CARD00598,C00598,M003,T003,2026-07-20 03:10:00,47330000,US,DEV1829,0
TXN04372,CARD02753,C02753,M002,T002,2026-07-18 19:06:00,29650000,SG,DEV0711,0
TXN04373,CARD07758,C07758,M013,T013,2026-07-04 11:03:00,37530000,VN,DEV0768,0
TXN04374,CARD02821,C02821,M012,T012,2026-07-14 18:39:00,26080000,VN,DEV1870,0
TXN04375,CARD03284,C03284,M013,T013,2026-07-23 08:32:00,12250000,HK,NEW_DEVICE,1
TXN04376,CARD01796,C01796,M009,T009,2026-07-01 01:33:00,36420000,VN,DEV1292,0
TXN04377,CARD03560,C03560,M011,T011,2026-07-25 18:49:00,14320000,VN,DEV0154,0
TXN04378,CARD00906,C00906,M010,T010,2026-07-07 15:13:00,15190000,VN,DEV1163,0
TXN04379,CARD06893,C06893,M006,T006,2026-07-17 16:20:00,10190000,VN,DEV0244,0
TXN04380,CARD00034,C00034,M005,T005,2026-07-19 13:19:00,29700000,HK,DEV0202,0
TXN04381,CARD08401,C08401,M014,T014,2026-07-03 12:28:00,10080000,VN,DEV1398,0
TXN04382,CARD03871,C03871,M013,T013,2026-07-19 00:21:00,26980000,VN,DEV0975,0
TXN04383,CARD08583,C08583,M004,T004,2026-07-18 21:03:00,19120000,HK,DEV1513,0
TXN04384,CARD01949,C01949,M011,T011,2026-07-13 14:13:00,25480000,VN,DEV0867,0
TXN04385,CARD01723,C01723,M007,T007,2026-07-09 16:01:00,16400000,VN,DEV1204,0
TXN04386,CARD04524,C04524,M001,T001,2026-07-09 05:58:00,370000,VN,DEV0748,0
TXN04387,CARD08055,C08055,M005,T005,2026-07-01 14:56:00,26530000,SG,DEV0963,0
TXN04388,CARD05313,C05313,M012,T012,2026-07-08 23:08:00,32580000,VN,DEV0591,0
TXN04389,CARD00418,C00418,M003,T003,2026-07-06 22:18:00,29900000,SG,DEV1161,0
TXN04390,CARD06541,C06541,M006,T006,2026-07-13 02:44:00,18410000,VN,DEV0704,0
TXN04391,CARD07278,C07278,M014,T014,2026-07-23 22:04:00,32970000,VN,DEV1209,0
TXN04392,CARD03400,C03400,M008,T008,2026-07-27 06:35:00,1000000,VN,DEV0259,0
TXN04393,CARD00658,C00658,M011,T011,2026-07-06 18:27:00,33240000,VN,DEV0027,0
TXN04394,CARD07045,C07045,M006,T006,2026-07-09 15:19:00,26630000,VN,DEV0677,0
TXN04395,CARD05994,C05994,M012,T012,2026-07-14 00:51:00,11790000,VN,DEV1545,0
TXN04396,CARD02692,C02692,M011,T011,2026-07-24 07:05:00,8570000,VN,DEV0340,0
TXN04397,CARD08766,C08766,M008,T008,2026-07-17 03:39:00,14010000,VN,DEV1890,0
TXN04398,CARD09569,C09569,M001,T001,2026-07-02 03:03:00,31710000,VN,DEV1406,0
TXN04399,CARD05479,C05479,M003,T003,2026-07-20 21:19:00,18600000,US,DEV1295,0
TXN04400,CARD04162,C04162,M007,T007,2026-07-04 15:03:00,36450000,VN,DEV1629,0
TXN04401,CARD07780,C07780,M011,T011,2026-07-27 17:52:00,12820000,VN,DEV1466,0
TXN04402,CARD05788,C05788,M005,T005,2026-07-05 16:26:00,45520000,NG,NEW_DEVICE,1
TXN04403,CARD08031,C08031,M004,T004,2026-07-25 10:42:00,25450000,SG,DEV1618,0
TXN04404,CARD04353,C04353,M004,T004,2026-07-21 17:38:00,30670000,US,DEV1073,0
TXN04405,CARD06600,C06600,M006,T006,2026-07-14 00:04:00,4130000,VN,DEV0335,0
TXN04406,CARD06557,C06557,M004,T004,2026-07-21 09:26:00,10270000,SG,DEV0265,0
TXN04407,CARD05935,C05935,M003,T003,2026-07-04 16:45:00,46860000,SG,DEV0341,0
TXN04408,CARD08384,C08384,M007,T007,2026-07-15 23:11:00,15720000,VN,DEV1791,0
TXN04409,CARD05576,C05576,M012,T012,2026-07-07 01:43:00,49790000,VN,DEV0215,0
TXN04410,CARD01999,C01999,M004,T004,2026-07-16 16:30:00,36940000,SG,DEV0081,0
TXN04411,CARD03640,C03640,M009,T009,2026-07-01 14:50:00,39180000,VN,DEV1678,0
TXN04412,CARD03159,C03159,M001,T001,2026-07-09 15:43:00,42340000,VN,DEV1746,0
TXN04413,CARD01506,C01506,M001,T001,2026-07-05 14:36:00,40980000,VN,DEV0367,0
TXN04414,CARD09361,C09361,M009,T009,2026-07-06 21:03:00,19570000,VN,DEV1841,0
TXN04415,CARD09536,C09536,M010,T010,2026-07-02 10:04:00,23670000,VN,DEV1852,0
TXN04416,CARD00063,C00063,M006,T006,2026-07-01 15:49:00,17300000,VN,DEV1962,0
TXN04417,CARD00045,C00045,M009,T009,2026-07-10 19:37:00,38020000,VN,DEV1582,0
TXN04418,CARD05666,C05666,M006,T006,2026-07-20 11:35:00,49790000,VN,DEV1486,0
TXN04419,CARD05371,C05371,M003,T003,2026-07-20 15:39:00,43870000,SG,DEV0010,0
TXN04420,CARD06352,C06352,M010,T010,2026-07-19 11:52:00,9390000,VN,DEV1804,0
TXN04421,CARD04615,C04615,M006,T006,2026-07-10 17:18:00,20310000,VN,DEV1480,0
TXN04422,CARD00526,C00526,M001,T001,2026-07-24 07:19:00,47190000,VN,DEV0724,0
TXN04423,CARD07193,C07193,M011,T011,2026-07-15 23:33:00,22850000,VN,DEV1773,0
TXN04424,CARD06667,C06667,M013,T013,2026-07-03 12:51:00,11180000,VN,DEV0878,0
TXN04425,CARD03827,C03827,M011,T011,2026-07-10 22:33:00,17630000,VN,DEV0821,0
TXN04426,CARD02259,C02259,M006,T006,2026-07-23 00:36:00,40160000,VN,DEV1092,0
TXN04427,CARD05198,C05198,M010,T010,2026-07-20 20:02:00,27180000,VN,DEV0055,0
TXN04428,CARD04502,C04502,M012,T012,2026-07-27 13:01:00,16420000,VN,DEV0855,0
TXN04429,CARD08008,C08008,M002,T002,2026-07-26 07:46:00,18560000,HK,DEV0203,0
TXN04430,CARD01708,C01708,M010,T010,2026-07-03 00:31:00,39440000,VN,DEV1164,0
TXN04431,CARD05537,C05537,M012,T012,2026-07-12 21:15:00,1890000,VN,DEV1221,0
TXN04432,CARD08298,C08298,M006,T006,2026-07-01 02:38:00,3900000,VN,DEV0722,0
TXN04433,CARD07863,C07863,M004,T004,2026-07-06 17:54:00,24710000,US,DEV1431,0
TXN04434,CARD03198,C03198,M012,T012,2026-07-01 12:54:00,37120000,VN,DEV1392,0
TXN04435,CARD09958,C09958,M008,T008,2026-07-08 00:53:00,18810000,VN,DEV1100,0
TXN04436,CARD05971,C05971,M014,T014,2026-07-15 04:21:00,43290000,VN,DEV0557,0
TXN04437,CARD00390,C00390,M008,T008,2026-07-15 15:58:00,48630000,VN,DEV0407,0
TXN04438,CARD08871,C08871,M005,T005,2026-07-04 09:36:00,18500000,SG,DEV1014,0
TXN04439,CARD00999,C00999,M007,T007,2026-07-25 03:27:00,46430000,VN,DEV0562,0
TXN04440,CARD09170,C09170,M008,T008,2026-07-05 00:51:00,49500000,VN,DEV1105,0
TXN04441,CARD09558,C09558,M004,T004,2026-07-09 06:14:00,5410000,HK,DEV0099,0
TXN04442,CARD07580,C07580,M001,T001,2026-07-04 21:02:00,15720000,VN,DEV0337,0
TXN04443,CARD08510,C08510,M011,T011,2026-07-20 05:23:00,39890000,VN,DEV1178,0
TXN04444,CARD06429,C06429,M012,T012,2026-07-26 00:42:00,35000000,VN,DEV0072,0
TXN04445,CARD00220,C00220,M012,T012,2026-07-25 21:57:00,27170000,VN,DEV1835,0
TXN04446,CARD06366,C06366,M001,T001,2026-07-13 12:03:00,12500000,VN,DEV0734,0
TXN04447,CARD01808,C01808,M005,T005,2026-07-05 03:10:00,7410000,SG,DEV1045,0
TXN04448,CARD01487,C01487,M013,T013,2026-07-19 19:33:00,45860000,VN,DEV0659,0
TXN04449,CARD09983,C09983,M003,T003,2026-07-24 08:49:00,38920000,US,DEV0561,0
TXN04450,CARD08266,C08266,M009,T009,2026-07-08 13:56:00,29570000,VN,DEV0691,0
TXN04451,CARD07284,C07284,M011,T011,2026-07-02 03:28:00,19730000,VN,DEV0914,0
TXN04452,CARD04206,C04206,M004,T004,2026-07-07 20:53:00,43550000,US,DEV1554,0
TXN04453,CARD07117,C07117,M005,T005,2026-07-18 16:26:00,22300000,HK,DEV1083,0
TXN04454,CARD01647,C01647,M003,T003,2026-07-19 19:38:00,40090000,US,DEV1837,0
TXN04455,CARD04437,C04437,M014,T014,2026-07-05 06:37:00,2190000,VN,DEV1165,0
TXN04456,CARD04562,C04562,M002,T002,2026-07-22 22:27:00,47600000,SG,DEV0032,0
TXN04457,CARD09053,C09053,M001,T001,2026-07-07 11:41:00,43080000,VN,DEV1477,0
TXN04458,CARD06374,C06374,M006,T006,2026-07-09 12:56:00,48150000,VN,DEV0328,0
TXN04459,CARD09112,C09112,M003,T003,2026-07-16 10:47:00,1650000,US,DEV0669,0
TXN04460,CARD05820,C05820,M002,T002,2026-07-14 12:05:00,36740000,HK,DEV0913,0
TXN04461,CARD03386,C03386,M013,T013,2026-07-11 13:17:00,42740000,VN,DEV1473,0
TXN04462,CARD02564,C02564,M003,T003,2026-07-27 07:53:00,43730000,US,DEV1400,0
TXN04463,CARD01227,C01227,M008,T008,2026-07-25 06:31:00,29540000,VN,DEV0464,0
TXN04464,CARD02115,C02115,M013,T013,2026-07-13 00:32:00,32510000,VN,DEV1629,0
TXN04465,CARD00973,C00973,M007,T007,2026-07-19 03:45:00,30690000,VN,DEV0449,0
TXN04466,CARD00950,C00950,M006,T006,2026-07-11 20:11:00,23740000,VN,DEV1341,0
TXN04467,CARD06155,C06155,M013,T013,2026-07-15 23:51:00,32720000,VN,DEV1094,0
TXN04468,CARD08472,C08472,M004,T004,2026-07-16 22:10:00,47470000,US,DEV1967,0
TXN04469,CARD05820,C05820,M003,T003,2026-07-28 06:51:00,35280000,US,DEV0312,0
TXN04470,CARD09367,C09367,M005,T005,2026-07-16 19:24:00,33290000,HK,DEV1606,0
TXN04471,CARD07091,C07091,M003,T003,2026-07-27 02:32:00,19490000,US,DEV0380,0
TXN04472,CARD01185,C01185,M001,T001,2026-07-26 07:45:00,32360000,VN,DEV0135,0
TXN04473,CARD01657,C01657,M008,T008,2026-07-27 05:10:00,20280000,VN,DEV1601,0
TXN04474,CARD02554,C02554,M012,T012,2026-07-18 01:31:00,36400000,VN,DEV1505,0
TXN04475,CARD00832,C00832,M003,T003,2026-07-20 06:54:00,6200000,US,DEV1195,0
TXN04476,CARD08650,C08650,M003,T003,2026-07-14 04:08:00,12450000,US,DEV1919,0
TXN04477,CARD03633,C03633,M014,T014,2026-07-18 21:35:00,45730000,VN,DEV1567,0
TXN04478,CARD00205,C00205,M005,T005,2026-07-19 17:45:00,40520000,SG,DEV0421,0
TXN04479,CARD09350,C09350,M003,T003,2026-07-23 04:14:00,26400000,US,DEV0158,0
TXN04480,CARD05431,C05431,M001,T001,2026-07-23 12:40:00,40380000,VN,DEV0665,0
TXN04481,CARD09718,C09718,M004,T004,2026-07-19 07:39:00,40420000,HK,DEV1989,0
TXN04482,CARD01792,C01792,M009,T009,2026-07-08 15:14:00,48840000,VN,DEV1299,0
TXN04483,CARD00244,C00244,M008,T008,2026-07-25 16:40:00,21520000,VN,DEV0879,0
TXN04484,CARD08796,C08796,M004,T004,2026-07-28 14:52:00,26820000,HK,DEV1748,0
TXN04485,CARD07273,C07273,M010,T010,2026-07-24 03:57:00,43390000,VN,DEV1701,0
TXN04486,CARD09157,C09157,M002,T002,2026-07-03 13:45:00,27280000,SG,DEV1434,0
TXN04487,CARD03622,C03622,M014,T014,2026-07-07 04:12:00,44210000,VN,DEV0510,0
TXN04488,CARD00119,C00119,M004,T004,2026-07-27 00:58:00,48880000,SG,DEV0023,0
TXN04489,CARD00328,C00328,M013,T013,2026-07-17 08:15:00,17050000,VN,DEV0642,0
TXN04490,CARD01292,C01292,M008,T008,2026-07-04 04:10:00,33890000,VN,DEV0507,0
TXN04491,CARD02333,C02333,M009,T009,2026-07-26 13:02:00,21600000,VN,DEV0278,0
TXN04492,CARD03436,C03436,M013,T013,2026-07-20 23:07:00,22230000,VN,DEV1471,0
TXN04493,CARD07071,C07071,M005,T005,2026-07-26 21:45:00,31460000,SG,DEV1121,0
TXN04494,CARD04750,C04750,M001,T001,2026-07-17 17:17:00,23560000,VN,DEV0206,0
TXN04495,CARD07399,C07399,M008,T008,2026-07-28 06:30:00,48120000,VN,DEV0307,0
